1	-748.804	0.917969
2	-751.788	0.924927
3	-754.823	0.918457
4	-747.056	0.920898
5	-756.092	0.941284
6	-753.657	0.941772
7	-749.646	0.928101
8	-755.341	0.913696
9	-749.791	0.911377
10	-749.73	0.928101
11	-752.846	0.917725
12	-750.132	0.928345
13	-754.173	0.930054
14	-751.44	0.937134
15	-757.225	0.941772
16	-752.434	0.936401
17	-753.4	0.933472
18	-752.179	0.925781
19	-756.07	0.939575
20	-751.371	0.93335
21	-755.562	0.939087
22	-752.078	0.935791
23	-756.077	0.937744
24	-747.943	0.930054
25	-756.564	0.935791
26	-748.496	0.935669
27	-752.329	0.940308
28	-756.178	0.943481
29	-754.132	0.924683
30	-751.849	0.934937
31	-758.637	0.941284
32	-752.182	0.94104
33	-750.412	0.930664
34	-757.111	0.931519
35	-756.374	0.937744
36	-752.25	0.939087
37	-751.283	0.935913
38	-755.75	0.934326
39	-747.815	0.927002
40	-755.81	0.922363
41	-753.4	0.941895
42	-754.773	0.932495
43	-756.418	0.946289
44	-754.256	0.94104
45	-757.753	0.945435
46	-751.443	0.93689
47	-753.447	0.944092
48	-755.486	0.944092
49	-748.992	0.935669
50	-757.175	0.937256
51	-751.597	0.942139
52	-754.406	0.950439
53	-749.018	0.914917
54	-754.471	0.948975
55	-724.451	0.824951
56	-729.024	0.849731
57	-713.849	0.779541
58	-728.512	0.860474
59	-662.546	0.494019
60	-682.381	0.623901
61	-615.908	0.185425
62	-603.852	0.203247
63	-608.343	0.167603
64	-623.593	0.193359
65	-624.374	0.211182
66	-595.376	0.139404
67	-576.017	0.077637
68	-553.031	0.102051
69	-585.989	0.070068
70	-579.609	0.0625
71	-580.619	0.065918
72	-583.587	0.071411
73	-593.074	0.065796
74	-564.337	0.057251
75	-569.772	0.059204
76	-596.027	0.069946
77	-588.27	0.074463
78	-584.37	0.052002
79	-587.123	0.062134
80	-580.477	0.057739
81	-588.533	0.052856
82	-577.24	0.062988
83	-581.737	0.050171
84	-589.152	0.052734
85	-582.743	0.048218
86	-590.932	0.056152
87	-586.733	0.057251
88	-583.14	0.053833
89	-579.404	0.057373
90	-587.319	0.049561
91	-586.397	0.049927
92	-589.458	0.05188
93	-585.51	0.056641
94	-589.515	0.054688
95	-588.506	0.05481
96	-584.883	0.055176
97	-576.16	0.051758
98	-593.401	0.05603
99	-591.701	0.053223
100	-582.485	0.065308
101	-590.723	0.057739
102	-588.66	0.053223
103	-591.267	0.052368
104	-588.039	0.054688
105	-589.917	0.049683
106	-585.913	0.060425
107	-592.666	0.05542
108	-589.226	0.054565
109	-592.705	0.050537
110	-588.197	0.050049
111	-590.356	0.052246
112	-592.863	0.050781
113	-587.583	0.054199
114	-592.39	0.051147
115	-588.837	0.054565
116	-592.068	0.053345
117	-590.069	0.054443
118	-592.021	0.05481
119	-585.206	0.052734
120	-593.87	0.048218
121	-590.727	0.046265
122	-594.211	0.052979
123	-589.767	0.055542
124	-591.764	0.052734
125	-592.028	0.062866
126	-594.261	0.060791
127	-589.517	0.054199
128	-590.359	0.053101
129	-591.951	0.05542
130	-590.537	0.054077
131	-591.71	0.053223
132	-590.733	0.053101
133	-587.759	0.057739
134	-590.888	0.052856
135	-592.287	0.056274
136	-586.134	0.054688
137	-590.643	0.055908
138	-587.01	0.048096
139	-591.479	0.050781
140	-586.401	0.048828
141	-588.85	0.047485
142	-589.76	0.051392
143	-586.549	0.047729
144	-593.67	0.049927
145	-591.099	0.044189
146	-589.039	0.051147
147	-590.713	0.049805
148	-589.135	0.049561
149	-585.39	0.052368
150	-591.85	0.052002
151	-589.918	0.046387
152	-592.772	0.047974
153	-593.91	0.053833
154	-590.697	0.057251
155	-592.506	0.058594
156	-590.611	0.047119
157	-585.29	0.042236
158	-592.636	0.049927
159	-592.985	0.047485
160	-589.664	0.044556
161	-585.222	0.044922
162	-592.85	0.043213
163	-589.866	0.049194
164	-592.229	0.045288
165	-593.941	0.066162
166	-585.18	0.063721
167	-591.648	0.05127
168	-592.847	0.046875
169	-589.296	0.046875
170	-592.564	0.060059
171	-586.616	0.058105
172	-591.711	0.063232
173	-590.922	0.059814
174	-586.246	0.048218
175	-594.215	0.044312
176	-586.096	0.048462
177	-590.35	0.045898
178	-591.105	0.039795
179	-594.166	0.044678
180	-591.199	0.047485
181	-590.79	0.042847
182	-593.677	0.047119
183	-590.098	0.047363
184	-592.563	0.039429
185	-590.276	0.044312
186	-593.338	0.043823
187	-594.03	0.045288
188	-590.814	0.044189
189	-594.552	0.04541
190	-587.791	0.044922
191	-591.139	0.042603
192	-594.467	0.047485
193	-591.964	0.045166
194	-589.55	0.047241
195	-590.908	0.042969
196	-589.316	0.045898
197	-590.641	0.046387
198	-593.9	0.046631
199	-592.724	0.049561
200	-588.477	0.0448
201	-590.408	0.048584
202	-588.355	0.045654
203	-590.32	0.050293
204	-593.401	0.046143
205	-589.225	0.042603
206	-594.337	0.039307
207	-591.779	0.050781
208	-592.525	0.041382
209	-590.8	0.042969
210	-593.814	0.041504
211	-591.555	0.046143
212	-592.073	0.040527
213	-592.549	0.040894
214	-593.045	0.045044
215	-591.29	0.051758
216	-590.872	0.05481
217	-592.358	0.046997
218	-591.216	0.04834
219	-589.971	0.048584
220	-591.673	0.054443
221	-592.774	0.044678
222	-588.67	0.05127
223	-591.625	0.051147
224	-591.077	0.047607
225	-590.246	0.044922
226	-594.153	0.056763
227	-591.172	0.058838
228	-593.351	0.059692
229	-591.667	0.053101
230	-590.024	0.046631
