1	-575.144	0.988647
2	-574.931	0.979858
3	-573.309	0.966431
4	-578.194	0.981934
5	-575.506	0.966309
6	-581.435	0.96582
7	-574.388	0.962036
8	-578.446	0.956909
9	-580.45	0.980591
10	-578.263	0.952393
11	-577.326	0.969604
12	-573.354	0.956421
13	-575.378	0.974243
14	-577.579	0.967896
15	-579.469	0.963257
16	-581.227	0.981812
17	-577.945	0.967529
18	-580.005	0.968506
19	-577.092	0.9552
20	-581.634	0.961304
21	-577.943	0.970947
22	-578.893	0.958984
23	-578.531	0.976929
24	-576.247	0.941528
25	-577.805	0.967407
26	-575.849	0.951904
27	-575.814	0.967651
28	-578.788	0.957153
29	-582.043	0.972534
30	-576.832	0.964722
31	-579.796	0.965088
32	-581.397	0.96814
33	-574.06	0.968506
34	-577.402	0.967285
35	-577.913	0.968872
36	-576.836	0.962891
37	-581.159	0.968994
38	-576.895	0.962769
39	-572.758	0.944092
40	-578.232	0.962402
41	-574.95	0.954224
42	-579.409	0.974121
43	-576.526	0.963135
44	-571.46	0.959839
45	-578.522	0.970703
46	-576.732	0.965454
47	-579.957	0.974731
48	-576.553	0.951782
49	-572.472	0.937866
50	-576.131	0.951782
51	-572.901	0.96936
52	-578.253	0.963379
53	-580.757	0.963135
54	-577.457	0.957764
55	-581.866	0.961792
56	-577.674	0.964966
57	-581.998	0.960571
58	-580.209	0.971191
59	-581.832	0.953003
60	-578.797	0.969116
61	-583.076	0.953247
62	-578.192	0.96875
63	-578.523	0.952881
64	-580.966	0.969116
65	-583.964	0.95813
66	-573.436	0.953369
67	-580.374	0.956665
68	-581.983	0.94397
69	-580.778	0.960205
70	-587.926	0.942627
71	-586.693	0.941895
72	-578.739	0.941406
73	-576.271	0.941895
74	-587.524	0.948242
75	-584.101	0.944946
76	-574.816	0.942871
77	-579.169	0.937378
78	-581.862	0.953613
79	-583.563	0.953857
80	-581.079	0.941528
81	-585.393	0.953979
82	-581.067	0.940796
83	-583.38	0.938965
84	-588.05	0.959229
85	-578.563	0.955444
86	-579.698	0.925781
87	-582.139	0.940918
88	-579.503	0.927002
89	-577.697	0.953979
90	-582.323	0.917847
91	-571.955	0.901367
92	-581.208	0.936401
93	-568.977	0.884155
94	-582.498	0.931396
95	-573.996	0.915283
96	-571.86	0.86145
97	-571.716	0.894165
98	-563.053	0.837402
99	-564.541	0.799316
100	-568.177	0.866455
101	-554.779	0.803833
102	-573.274	0.794189
103	-572.547	0.810547
104	-557.208	0.80127
105	-567.583	0.772217
106	-566.042	0.831055
107	-568.173	0.731445
108	-571.37	0.808838
109	-576.35	0.742432
110	-557.526	0.7146
111	-561.081	0.737671
112	-567.832	0.713989
113	-562.945	0.682007
114	-563.38	0.752808
115	-562.435	0.720703
116	-564.3	0.657349
117	-550.189	0.639648
118	-574.261	0.672974
119	-559.134	0.678955
120	-565.553	0.608032
121	-555.891	0.598511
122	-578.23	0.626221
123	-548.368	0.612305
124	-578.052	0.615845
125	-560.588	0.591064
126	-567.701	0.637695
127	-551.021	0.574341
128	-573.085	0.61853
129	-557.609	0.598022
130	-554.539	0.616089
131	-553.385	0.639282
132	-561.508	0.552368
133	-566.893	0.578857
134	-560.123	0.530396
135	-569.168	0.49646
136	-555.511	0.583008
137	-557.94	0.434448
138	-577.087	0.572388
139	-573.43	0.393066
140	-530.395	0.395874
141	-580.896	0.41394
142	-533.916	0.373779
143	-569.561	0.391602
144	-529.942	0.382935
145	-549.754	0.413696
146	-563.989	0.373657
147	-538.518	0.363892
148	-581.443	0.388062
149	-542.333	0.361328
150	-571.525	0.395752
151	-559.251	0.350952
152	-547.881	0.385986
153	-536.075	0.350098
154	-577.64	0.378418
155	-552.205	0.378174
156	-566.308	0.336792
157	-563.358	0.374023
158	-559.285	0.326782
159	-564.764	0.362671
160	-557.246	0.319824
161	-536.948	0.310425
162	-578.593	0.340332
163	-573.336	0.390015
164	-537.321	0.274414
165	-512.695	0.262451
166	-555.174	0.288574
167	-518.995	0.258911
168	-548.651	0.281372
169	-556.313	0.283813
170	-508.492	0.248047
171	-530.341	0.25769
172	-529.721	0.286011
173	-511.391	0.227173
174	-547.567	0.30957
175	-497.973	0.217529
176	-529.962	0.25061
177	-532.306	0.273438
178	-491.638	0.211304
179	-519.535	0.247314
180	-484	0.164917
181	-471.725	0.184692
182	-506.199	0.200928
183	-488.528	0.202881
184	-486.23	0.177734
185	-469.82	0.146729
186	-509.893	0.219849
187	-468.401	0.181396
188	-485.778	0.146851
189	-475.441	0.180176
190	-490.877	0.142578
191	-496.413	0.138184
192	-476.076	0.162354
193	-501.458	0.129028
194	-480.676	0.150879
195	-485.326	0.151001
196	-504.166	0.130371
197	-509.502	0.140991
198	-483.394	0.125
199	-505.68	0.165771
200	-492.178	0.116211
201	-480.121	0.11499
202	-506.702	0.125854
203	-501.242	0.14624
204	-487.15	0.104858
205	-513.87	0.142456
206	-472.654	0.102905
207	-477.507	0.115234
208	-502.66	0.106934
209	-478.869	0.106079
210	-505.979	0.105469
211	-491.915	0.116333
212	-496.502	0.113647
213	-485.355	0.127197
214	-505.16	0.106689
215	-506.856	0.10083
216	-487.137	0.111572
217	-504.46	0.106812
218	-502.077	0.123047
219	-503.728	0.121704
220	-495.353	0.110596
221	-497.69	0.125854
222	-496.261	0.101685
223	-486.329	0.113647
224	-509.79	0.107544
225	-513.198	0.106567
226	-488.477	0.10498
227	-506.38	0.135254
228	-494.72	0.101318
229	-487.983	0.11084
230	-509.386	0.099365
231	-490.123	0.102173
232	-515.242	0.115601
233	-512.336	0.123291
234	-487.539	0.095093
235	-494.203	0.116333
236	-495.615	0.113403
237	-510.962	0.122314
238	-483.297	0.11731
239	-474.927	0.096313
240	-522.45	0.106812
241	-505.066	0.121094
242	-499.148	0.098267
243	-489.249	0.097778
244	-516.942	0.125122
245	-503.316	0.095093
246	-498.692	0.099365
247	-502.863	0.099487
248	-501.339	0.09729
249	-473.577	0.103149
250	-522.84	0.09668
251	-502.902	0.087646
252	-510.807	0.099731
253	-520.141	0.106323
254	-492.569	0.092773
255	-494.656	0.099365
256	-522.364	0.123535
257	-507.163	0.130493
258	-503.289	0.11438
259	-495.437	0.121704
260	-515.58	0.107788
261	-532.598	0.107544
262	-484.804	0.091187
263	-518.746	0.098267
264	-507.045	0.096802
265	-508.697	0.099976
266	-511.291	0.103027
267	-515.311	0.104004
268	-514.738	0.096191
269	-509.121	0.094727
270	-521.286	0.095337
271	-499.46	0.092163
272	-524.163	0.104126
273	-495.099	0.092773
274	-523.852	0.110229
275	-513.546	0.102539
276	-509.876	0.09082
277	-519.256	0.092041
278	-499.001	0.103394
