1	-590.009	1.001343
2	-592.025	0.97998
3	-587.018	0.989868
4	-593.922	0.985962
5	-587.569	0.958374
6	-589.429	0.967041
7	-588.821	1.001099
8	-589.106	0.995483
9	-593.283	0.99231
10	-592.377	0.990723
11	-588.005	0.981689
12	-590.825	0.983154
13	-588.21	0.978516
14	-588.365	0.970459
15	-591.174	0.990967
16	-592.686	0.988403
17	-589.462	0.972656
18	-587.2	0.984009
19	-587.642	0.983765
20	-592.29	0.985107
21	-591.718	0.974121
22	-589.977	0.981323
23	-593.545	0.994751
24	-590.338	0.998169
25	-589.845	0.976685
26	-584.892	0.992676
27	-590.707	1.019775
28	-591.457	0.973633
29	-590.525	0.993164
30	-594.703	0.994385
31	-586.276	0.9646
32	-589.947	0.968994
33	-587.023	0.971436
34	-590.141	0.975586
35	-591.642	0.974121
36	-586.383	0.980103
37	-591.998	0.997314
38	-594.456	0.998169
39	-590.748	0.988525
40	-590.036	0.974976
41	-586.498	0.974243
42	-590.118	0.97876
43	-590.177	0.998535
44	-593.315	0.978149
45	-590.29	0.971436
46	-590.333	0.973755
47	-592.791	0.980835
48	-589.158	0.995117
49	-588.812	0.988525
50	-592.398	0.981445
51	-591.439	0.99353
52	-594.534	0.96875
53	-598.928	0.961182
54	-593.849	0.955688
55	-593.063	0.960938
56	-594.919	0.938477
57	-595.131	0.940796
58	-586.851	0.9198
59	-593.123	0.912964
60	-590.255	0.951294
61	-594.592	0.903564
62	-593.772	0.922729
63	-594.818	0.895874
64	-592.787	0.913818
65	-584.878	0.90332
66	-602.138	0.896851
67	-597.052	0.920044
68	-606.589	0.844849
69	-609.613	0.821899
70	-621.381	0.826172
71	-611.269	0.779053
72	-622.36	0.844849
73	-602.134	0.751831
74	-613.79	0.822144
75	-608.686	0.780396
76	-591.693	0.69812
77	-573.579	0.641479
78	-601.293	0.751587
79	-584.095	0.657104
80	-546.745	0.550903
81	-551.791	0.585083
82	-542.224	0.542847
83	-532.616	0.519409
84	-554.272	0.554199
85	-533.488	0.5448
86	-548.135	0.52417
87	-559.599	0.563843
88	-532.566	0.489746
89	-540.425	0.550171
90	-537.082	0.47522
91	-522.422	0.43396
92	-549.272	0.493896
93	-530.233	0.420288
94	-527.05	0.458496
95	-545.671	0.466431
96	-511.975	0.400391
97	-530.977	0.457886
98	-522.184	0.382324
99	-503.511	0.362915
100	-541.67	0.416748
101	-544.377	0.420654
102	-496.429	0.335815
103	-511.744	0.332275
104	-522.953	0.399414
105	-492.804	0.31543
106	-530.689	0.377563
107	-502.751	0.309082
108	-512.052	0.375977
109	-502.861	0.291382
110	-513.85	0.345337
111	-506.938	0.322021
112	-497.78	0.288086
113	-509.787	0.272583
114	-508.248	0.32019
115	-520.409	0.334717
116	-478.868	0.260864
117	-496.609	0.304565
118	-497.172	0.255615
119	-511.224	0.306885
120	-475.545	0.223999
121	-490.198	0.271362
122	-489.368	0.231689
123	-504.633	0.269409
124	-471.083	0.203491
125	-498.759	0.216553
126	-470.743	0.228638
127	-493.493	0.243164
128	-497.7	0.202026
129	-498.264	0.197754
130	-493.439	0.232178
131	-507.172	0.244507
132	-476.158	0.171143
133	-472.783	0.188354
134	-506.887	0.175781
135	-489.522	0.163452
136	-517.313	0.210693
137	-501.236	0.167114
138	-501.965	0.188354
139	-491.255	0.158325
140	-514.188	0.204102
141	-490.983	0.151489
142	-508.701	0.203369
143	-480.439	0.141357
144	-507.08	0.18811
145	-494.371	0.175781
146	-491.249	0.159424
147	-501.528	0.195068
148	-479.981	0.148193
149	-483.254	0.171631
150	-498.333	0.151245
151	-477.463	0.136353
152	-512.086	0.184448
153	-505.887	0.174316
154	-488.256	0.133911
155	-494.878	0.161011
156	-495.852	0.153687
157	-474.928	0.139526
158	-511.536	0.150391
159	-485.306	0.145264
160	-521.118	0.158325
161	-522.295	0.177368
162	-504.357	0.140015
163	-498.023	0.1604
164	-522.784	0.144531
165	-526.274	0.169434
166	-513.925	0.13501
167	-512.993	0.164185
168	-526.24	0.141846
169	-513.611	0.150513
170	-524.799	0.166626
171	-527.139	0.124146
172	-518.322	0.172607
173	-534.324	0.125977
174	-510.187	0.125366
175	-519.155	0.138672
